case_id,weak_label,weak_label_source,weak_label_confidence,weak_label_quality_reason,source_type,mutation_type,split,leakage_group_id,quality_flags,primary_source_exists,mutation_source_exists,mutation_provenance_complete,traceable_change,duplicate_group_id,canonical_case,duplicate_cluster_size,excluded_from_primary_reason,high_risk_mutation_proxy,classifier_version
ext-crm-fail-023,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-024,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-025,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-026,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-027,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-028,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-029,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-030,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_policy_status,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-031,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-032,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-033,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-034,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-035,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-036,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-037,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-038,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-039,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-040,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_deductible,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-041,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-042,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-043,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-044,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-045,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-046,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-047,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-048,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-049,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-050,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_premium,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-051,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-052,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-053,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-054,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-055,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-056,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-057,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-058,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-059,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-060,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_coverage,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-061,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-062,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-063,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-064,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-065,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-066,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-067,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-068,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-069,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-070,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_date,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-071,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-072,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-073,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-074,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-075,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-076,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-077,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-078,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-079,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-080,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_fact_but_wrong_entity,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-081,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-082,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-083,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-084,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-085,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-086,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-087,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-088,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-089,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-090,FAIL,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,correct_number_but_wrong_policy,CALIBRATION,lg-05df6a2320fd,[],True,True,True,True,,True,1,,True,weak_label_quality_v1
ext-crm-fail-091,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-195690ce2fa1,True,2,canonical_exact_duplicate_cluster_member,True,weak_label_quality_v1
ext-crm-fail-092,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-ffdac501058a,True,2,canonical_exact_duplicate_cluster_member,True,weak_label_quality_v1
ext-crm-fail-093,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-6fe9bbef13bb,True,2,canonical_exact_duplicate_cluster_member,True,weak_label_quality_v1
ext-crm-fail-094,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-05b850b0ce6e,True,2,canonical_exact_duplicate_cluster_member,True,weak_label_quality_v1
ext-crm-fail-095,FAIL,generator_expected_label plus documented mutation/source provenance,MEDIUM,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-f9b5af6c998b,True,2,canonical_exact_duplicate_cluster_member,True,weak_label_quality_v1
ext-crm-fail-096,FAIL,generator_expected_label plus documented mutation/source provenance,EXCLUDE_FROM_PRIMARY,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-195690ce2fa1,False,2,noncanonical_exact_duplicate,True,weak_label_quality_v1
ext-crm-fail-097,FAIL,generator_expected_label plus documented mutation/source provenance,EXCLUDE_FROM_PRIMARY,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-ffdac501058a,False,2,noncanonical_exact_duplicate,True,weak_label_quality_v1
ext-crm-fail-098,FAIL,generator_expected_label plus documented mutation/source provenance,EXCLUDE_FROM_PRIMARY,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-6fe9bbef13bb,False,2,noncanonical_exact_duplicate,True,weak_label_quality_v1
ext-crm-fail-099,FAIL,generator_expected_label plus documented mutation/source provenance,EXCLUDE_FROM_PRIMARY,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-05b850b0ce6e,False,2,noncanonical_exact_duplicate,True,weak_label_quality_v1
ext-crm-fail-100,FAIL,generator_expected_label plus documented mutation/source provenance,EXCLUDE_FROM_PRIMARY,primary_source_present;required_fields_complete;quality_flags:exact_duplicate_triplet;exact_duplicate_cluster;fail_mutation_provenance_complete;weak_label_not_human_ground_truth,synthetic_crm,wrong_current_policy,CALIBRATION,lg-05df6a2320fd,"[""exact_duplicate_triplet""]",True,True,True,True,dup-f9b5af6c998b,False,2,noncanonical_exact_duplicate,True,weak_label_quality_v1
